init_time,track_id,model,valid_time,lead_time_hours,lat,lon,maximum_sustained_wind_speed_knots
2025-10-09 12:00:00,AL102025,HFSA,2025-10-14 12:00:00,120,36.7,-62.2,66
2025-10-09 12:00:00,AL102025,HFSA,2025-10-14 18:00:00,126,38.6,-60.2,70
2025-10-09 12:00:00,AL102025,OFCL,2025-10-09 12:00:00,0,15.6,-58.5,55
2025-10-09 12:00:00,AL102025,OFCL,2025-10-09 15:00:00,3,15.9,-59.1,55
2025-10-09 12:00:00,AL102025,OFCL,2025-10-10 00:00:00,12,17.1,-60.9,55
2025-10-09 12:00:00,AL102025,OFCL,2025-10-10 12:00:00,24,19.0,-62.4,60
2025-10-09 12:00:00,AL102025,OFCL,2025-10-11 00:00:00,36,21.7,-63.1,65
2025-10-09 12:00:00,AL102025,OFCL,2025-10-11 12:00:00,48,24.2,-63.2,70
2025-10-09 12:00:00,AL102025,OFCL,2025-10-12 00:00:00,60,26.5,-62.9,70
2025-10-09 12:00:00,AL102025,OFCL,2025-10-12 12:00:00,72,28.5,-62.4,75
2025-10-09 12:00:00,AL102025,OFCL,2025-10-13 12:00:00,96,31.3,-59.4,75
2025-10-09 12:00:00,AL102025,OFCL,2025-10-14 12:00:00,120,31.4,-54.6,70
2025-10-09 18:00:00,AL102025,FNV3,2025-10-09 18:00:00,0,16.8,-60.1,54
2025-10-09 18:00:00,AL102025,FNV3,2025-10-10 00:00:00,6,17.5,-61.3,49
2025-10-09 18:00:00,AL102025,FNV3,2025-10-10 06:00:00,12,18.5,-62.1,49
2025-10-09 18:00:00,AL102025,FNV3,2025-10-10 12:00:00,18,19.6,-62.7,49
2025-10-09 18:00:00,AL102025,FNV3,2025-10-10 18:00:00,24,21.0,-63.0,48
2025-10-09 18:00:00,AL102025,FNV3,2025-10-11 00:00:00,30,22.4,-63.1,48
2025-10-09 18:00:00,AL102025,FNV3,2025-10-11 06:00:00,36,23.8,-62.9,46
2025-10-09 18:00:00,AL102025,FNV3,2025-10-11 12:00:00,42,25.3,-62.6,48
2025-10-09 18:00:00,AL102025,FNV3,2025-10-11 18:00:00,48,26.8,-62.1,49
2025-10-09 18:00:00,AL102025,FNV3,2025-10-12 00:00:00,54,28.2,-62.1,48
2025-10-09 18:00:00,AL102025,FNV3,2025-10-12 06:00:00,60,29.3,-61.8,49
2025-10-09 18:00:00,AL102025,FNV3,2025-10-12 12:00:00,66,30.2,-61.4,45
2025-10-09 18:00:00,AL102025,FNV3,2025-10-12 18:00:00,72,31.1,-60.9,43
2025-10-09 18:00:00,AL102025,FNV3,2025-10-13 00:00:00,78,31.5,-60.1,43
2025-10-09 18:00:00,AL102025,FNV3,2025-10-13 06:00:00,84,31.7,-59.2,41
2025-10-09 18:00:00,AL102025,FNV3,2025-10-13 12:00:00,90,31.4,-58.0,38
2025-10-09 18:00:00,AL102025,FNV3,2025-10-13 18:00:00,96,31.0,-56.7,36
2025-10-09 18:00:00,AL102025,FNV3,2025-10-14 00:00:00,102,30.1,-55.7,38
2025-10-09 18:00:00,AL102025,FNV3,2025-10-14 06:00:00,108,29.5,-54.8,39
2025-10-09 18:00:00,AL102025,FNV3,2025-10-14 12:00:00,114,28.8,-54.0,38
2025-10-09 18:00:00,AL102025,FNV3,2025-10-14 18:00:00,120,28.5,-52.9,40
2025-10-09 18:00:00,AL102025,HFSA,2025-10-09 18:00:00,0,16.9,-60.2,60
2025-10-09 18:00:00,AL102025,HFSA,2025-10-10 00:00:00,6,16.6,-60.6,55
2025-10-09 18:00:00,AL102025,HFSA,2025-10-10 06:00:00,12,16.8,-61.4,56
2025-10-09 18:00:00,AL102025,HFSA,2025-10-10 12:00:00,18,17.1,-62.4,49
2025-10-09 18:00:00,AL102025,HFSA,2025-10-10 18:00:00,24,17.7,-63.2,56
2025-10-09 18:00:00,AL102025,HFSA,2025-10-11 00:00:00,30,18.9,-64.2,41
2025-10-09 18:00:00,AL102025,HFSA,2025-10-11 06:00:00,36,19.9,-64.8,48
2025-10-09 18:00:00,AL102025,HFSA,2025-10-11 12:00:00,42,20.1,-65.0,56
2025-10-09 18:00:00,AL102025,HFSA,2025-10-11 18:00:00,48,20.7,-65.1,46
2025-10-09 18:00:00,AL102025,HFSA,2025-10-12 00:00:00,54,21.1,-65.7,57
2025-10-09 18:00:00,AL102025,HFSA,2025-10-12 06:00:00,60,21.7,-66.1,60
2025-10-09 18:00:00,AL102025,HFSA,2025-10-12 12:00:00,66,22.3,-66.9,51
2025-10-09 18:00:00,AL102025,HFSA,2025-10-12 18:00:00,72,23.4,-67.4,64
2025-10-09 18:00:00,AL102025,HFSA,2025-10-13 00:00:00,78,24.6,-68.0,69
2025-10-09 18:00:00,AL102025,HFSA,2025-10-13 06:00:00,84,25.8,-68.6,67
2025-10-09 18:00:00,AL102025,HFSA,2025-10-13 12:00:00,90,27.3,-68.6,72
2025-10-09 18:00:00,AL102025,HFSA,2025-10-13 18:00:00,96,29.1,-68.2,84
2025-10-09 18:00:00,AL102025,HFSA,2025-10-14 00:00:00,102,30.7,-67.4,73
2025-10-09 18:00:00,AL102025,HFSA,2025-10-14 06:00:00,108,32.6,-66.2,82
2025-10-09 18:00:00,AL102025,HFSA,2025-10-14 12:00:00,114,34.3,-64.5,66
2025-10-09 18:00:00,AL102025,HFSA,2025-10-14 18:00:00,120,36.0,-62.0,89
2025-10-09 18:00:00,AL102025,HFSA,2025-10-15 00:00:00,126,37.7,-59.4,64
2025-10-09 18:00:00,AL102025,OFCL,2025-10-09 18:00:00,0,16.8,-60.1,55
2025-10-09 18:00:00,AL102025,OFCL,2025-10-09 21:00:00,3,17.3,-60.6,55
2025-10-09 18:00:00,AL102025,OFCL,2025-10-10 06:00:00,12,18.6,-62.0,55
2025-10-09 18:00:00,AL102025,OFCL,2025-10-10 18:00:00,24,21.0,-63.1,55
2025-10-09 18:00:00,AL102025,OFCL,2025-10-11 06:00:00,36,23.7,-63.4,60
2025-10-09 18:00:00,AL102025,OFCL,2025-10-11 18:00:00,48,26.5,-63.2,65
2025-10-09 18:00:00,AL102025,OFCL,2025-10-12 06:00:00,60,28.4,-62.9,70
2025-10-09 18:00:00,AL102025,OFCL,2025-10-12 18:00:00,72,30.7,-61.3,70
2025-10-09 18:00:00,AL102025,OFCL,2025-10-13 18:00:00,96,32.3,-57.9,70
2025-10-09 18:00:00,AL102025,OFCL,2025-10-14 18:00:00,120,32.2,-51.0,65
2025-10-10 00:00:00,AL102025,FNV3,2025-10-10 00:00:00,0,17.6,-61.1,51
2025-10-10 00:00:00,AL102025,FNV3,2025-10-10 06:00:00,6,18.4,-62.2,50
2025-10-10 00:00:00,AL102025,FNV3,2025-10-10 12:00:00,12,19.5,-62.9,49
2025-10-10 00:00:00,AL102025,FNV3,2025-10-10 18:00:00,18,20.9,-63.2,49
2025-10-10 00:00:00,AL102025,FNV3,2025-10-11 00:00:00,24,22.4,-63.4,47
2025-10-10 00:00:00,AL102025,FNV3,2025-10-11 06:00:00,30,23.8,-63.1,47
2025-10-10 00:00:00,AL102025,FNV3,2025-10-11 12:00:00,36,25.1,-62.8,45
2025-10-10 00:00:00,AL102025,FNV3,2025-10-11 18:00:00,42,26.5,-62.3,45
2025-10-10 00:00:00,AL102025,FNV3,2025-10-12 00:00:00,48,27.7,-62.2,47
2025-10-10 00:00:00,AL102025,FNV3,2025-10-12 06:00:00,54,28.9,-62.0,46
2025-10-10 00:00:00,AL102025,FNV3,2025-10-12 12:00:00,60,29.9,-61.8,44
2025-10-10 00:00:00,AL102025,FNV3,2025-10-12 18:00:00,66,30.8,-61.4,43
2025-10-10 00:00:00,AL102025,FNV3,2025-10-13 00:00:00,72,31.4,-60.7,42
2025-10-10 00:00:00,AL102025,FNV3,2025-10-13 06:00:00,78,31.8,-59.8,41
2025-10-10 00:00:00,AL102025,FNV3,2025-10-13 12:00:00,84,31.8,-58.6,39
2025-10-10 00:00:00,AL102025,FNV3,2025-10-13 18:00:00,90,31.5,-57.3,37
2025-10-10 00:00:00,AL102025,FNV3,2025-10-14 00:00:00,96,30.6,-56.1,38
2025-10-10 00:00:00,AL102025,HFSA,2025-10-10 00:00:00,0,17.4,-61.1,51
2025-10-10 00:00:00,AL102025,HFSA,2025-10-10 06:00:00,6,17.8,-62.5,45
2025-10-10 00:00:00,AL102025,HFSA,2025-10-10 12:00:00,12,18.4,-63.2,38
2025-10-10 00:00:00,AL102025,HFSA,2025-10-10 18:00:00,18,18.4,-63.8,44
2025-10-10 00:00:00,AL102025,HFSA,2025-10-11 00:00:00,24,18.3,-64.2,40
2025-10-10 00:00:00,AL102025,HFSA,2025-10-11 06:00:00,30,19.5,-64.9,36
2025-10-10 00:00:00,AL102025,HFSA,2025-10-11 12:00:00,36,22.1,-64.9,41
2025-10-10 00:00:00,AL102025,HFSA,2025-10-11 18:00:00,42,21.5,-64.6,39
2025-10-10 00:00:00,AL102025,HFSA,2025-10-12 00:00:00,48,20.7,-65.3,32
2025-10-10 00:00:00,AL102025,OFCL,2025-10-10 00:00:00,0,17.6,-61.1,50
2025-10-10 00:00:00,AL102025,OFCL,2025-10-10 03:00:00,3,18.2,-61.6,50
2025-10-10 00:00:00,AL102025,OFCL,2025-10-10 12:00:00,12,19.7,-62.5,50
2025-10-10 00:00:00,AL102025,OFCL,2025-10-11 00:00:00,24,22.1,-63.1,50
2025-10-10 00:00:00,AL102025,OFCL,2025-10-11 12:00:00,36,24.5,-63.1,55
2025-10-10 00:00:00,AL102025,OFCL,2025-10-12 00:00:00,48,27.1,-62.8,60
2025-10-10 00:00:00,AL102025,OFCL,2025-10-12 12:00:00,60,29.5,-62.2,65
2025-10-10 00:00:00,AL102025,OFCL,2025-10-13 00:00:00,72,31.3,-60.5,65
2025-10-10 00:00:00,AL102025,OFCL,2025-10-14 00:00:00,96,31.8,-57.3,65
2025-10-10 00:00:00,AL102025,OFCL,2025-10-15 00:00:00,120,32.5,-51.7,60
2025-10-10 06:00:00,AL102025,FNV3,2025-10-10 06:00:00,0,18.6,-62.2,45
2025-10-10 06:00:00,AL102025,FNV3,2025-10-10 12:00:00,6,19.9,-63.0,49
2025-10-10 06:00:00,AL102025,FNV3,2025-10-10 18:00:00,12,21.3,-63.4,50
2025-10-10 06:00:00,AL102025,FNV3,2025-10-11 00:00:00,18,22.6,-63.4,49
2025-10-10 06:00:00,AL102025,FNV3,2025-10-11 06:00:00,24,23.9,-63.1,48
2025-10-10 06:00:00,AL102025,FNV3,2025-10-11 12:00:00,30,25.3,-62.7,46
2025-10-10 06:00:00,AL102025,FNV3,2025-10-11 18:00:00,36,26.8,-62.3,47
2025-10-10 06:00:00,AL102025,FNV3,2025-10-12 00:00:00,42,28.1,-62.1,47
2025-10-10 06:00:00,AL102025,FNV3,2025-10-12 06:00:00,48,29.2,-61.7,48
2025-10-10 06:00:00,AL102025,FNV3,2025-10-12 12:00:00,54,30.1,-61.2,47
2025-10-10 06:00:00,AL102025,FNV3,2025-10-12 18:00:00,60,30.8,-60.8,43
2025-10-10 06:00:00,AL102025,FNV3,2025-10-13 00:00:00,66,31.3,-60.1,43
2025-10-10 06:00:00,AL102025,FNV3,2025-10-13 06:00:00,72,31.6,-59.3,42
2025-10-10 06:00:00,AL102025,FNV3,2025-10-13 12:00:00,78,31.4,-58.2,39
2025-10-10 06:00:00,AL102025,FNV3,2025-10-13 18:00:00,84,30.9,-56.9,38
2025-10-10 06:00:00,AL102025,FNV3,2025-10-14 00:00:00,90,30.0,-55.8,42
2025-10-10 06:00:00,AL102025,FNV3,2025-10-14 06:00:00,96,29.3,-54.9,44
2025-10-10 06:00:00,AL102025,FNV3,2025-10-14 12:00:00,102,28.6,-54.2,48
2025-10-10 06:00:00,AL102025,FNV3,2025-10-14 18:00:00,108,28.3,-53.3,52
2025-10-10 06:00:00,AL102025,FNV3,2025-10-15 00:00:00,114,28.2,-52.2,60
2025-10-10 06:00:00,AL102025,FNV3,2025-10-15 06:00:00,120,28.3,-50.7,67
2025-10-10 06:00:00,AL102025,HFSA,2025-10-10 06:00:00,0,19.0,-62.4,44
2025-10-10 06:00:00,AL102025,HFSA,2025-10-10 12:00:00,6,19.4,-63.3,45
2025-10-10 06:00:00,AL102025,HFSA,2025-10-10 18:00:00,12,20.1,-63.5,42
2025-10-10 06:00:00,AL102025,HFSA,2025-10-11 00:00:00,18,21.0,-63.3,51
2025-10-10 06:00:00,AL102025,HFSA,2025-10-11 06:00:00,24,19.7,-63.9,44
2025-10-10 06:00:00,AL102025,HFSA,2025-10-11 12:00:00,30,18.8,-65.4,33
2025-10-10 06:00:00,AL102025,OFCL,2025-10-10 06:00:00,0,18.6,-62.2,45
2025-10-10 06:00:00,AL102025,OFCL,2025-10-10 09:00:00,3,19.2,-62.5,45
2025-10-10 06:00:00,AL102025,OFCL,2025-10-10 18:00:00,12,20.9,-63.3,45
2025-10-10 06:00:00,AL102025,OFCL,2025-10-11 06:00:00,24,23.3,-63.4,50
2025-10-10 06:00:00,AL102025,OFCL,2025-10-11 18:00:00,36,25.9,-63.0,50
2025-10-10 06:00:00,AL102025,OFCL,2025-10-12 06:00:00,48,28.4,-62.5,55
2025-10-10 06:00:00,AL102025,OFCL,2025-10-12 18:00:00,60,30.5,-61.8,60
2025-10-10 06:00:00,AL102025,OFCL,2025-10-13 06:00:00,72,31.6,-60.3,60
2025-10-10 06:00:00,AL102025,OFCL,2025-10-14 06:00:00,96,31.6,-56.7,55
2025-10-10 06:00:00,AL102025,OFCL,2025-10-15 06:00:00,120,31.5,-51.4,50
2025-10-10 12:00:00,AL102025,FNV3,2025-10-10 12:00:00,0,19.7,-63.3,45
2025-10-10 12:00:00,AL102025,FNV3,2025-10-10 18:00:00,6,20.9,-63.4,51
2025-10-10 12:00:00,AL102025,FNV3,2025-10-11 00:00:00,12,22.4,-63.6,50
2025-10-10 12:00:00,AL102025,FNV3,2025-10-11 06:00:00,18,23.6,-63.3,48
2025-10-10 12:00:00,AL102025,FNV3,2025-10-11 12:00:00,24,25.0,-63.0,46
2025-10-10 12:00:00,AL102025,FNV3,2025-10-11 18:00:00,30,26.5,-62.4,46
2025-10-10 12:00:00,AL102025,FNV3,2025-10-12 00:00:00,36,27.8,-62.0,46
2025-10-10 12:00:00,AL102025,FNV3,2025-10-12 06:00:00,42,29.0,-61.7,46
2025-10-10 12:00:00,AL102025,FNV3,2025-10-12 12:00:00,48,30.0,-61.3,44
2025-10-10 12:00:00,AL102025,FNV3,2025-10-12 18:00:00,54,30.7,-60.8,44
2025-10-10 12:00:00,AL102025,FNV3,2025-10-13 00:00:00,60,31.1,-59.9,42
2025-10-10 12:00:00,AL102025,FNV3,2025-10-13 06:00:00,66,31.4,-58.8,42
2025-10-10 12:00:00,AL102025,FNV3,2025-10-13 12:00:00,72,31.0,-57.8,40
2025-10-10 12:00:00,AL102025,FNV3,2025-10-13 18:00:00,78,30.4,-56.6,38
2025-10-10 12:00:00,AL102025,FNV3,2025-10-14 00:00:00,84,29.3,-55.5,42
2025-10-10 12:00:00,AL102025,FNV3,2025-10-14 06:00:00,90,28.6,-54.5,47
2025-10-10 12:00:00,AL102025,FNV3,2025-10-14 12:00:00,96,27.8,-53.6,53
2025-10-10 12:00:00,AL102025,FNV3,2025-10-14 18:00:00,102,27.5,-52.5,59
2025-10-10 12:00:00,AL102025,FNV3,2025-10-15 00:00:00,108,27.4,-51.2,67
2025-10-10 12:00:00,AL102025,FNV3,2025-10-15 06:00:00,114,27.7,-50.2,77
2025-10-10 12:00:00,AL102025,FNV3,2025-10-15 12:00:00,120,28.5,-48.0,82
2025-10-10 12:00:00,AL102025,FNV3,2025-10-15 18:00:00,126,29.7,-45.3,80
2025-10-10 12:00:00,AL102025,FNV3,2025-10-16 00:00:00,132,31.2,-42.1,76
2025-10-10 12:00:00,AL102025,FNV3,2025-10-16 06:00:00,138,32.8,-37.9,72
2025-10-10 12:00:00,AL102025,FNV3,2025-10-16 12:00:00,144,34.0,-34.0,63
2025-10-10 12:00:00,AL102025,FNV3,2025-10-16 18:00:00,150,34.8,-30.7,56
2025-10-10 12:00:00,AL102025,FNV3,2025-10-17 00:00:00,156,35.0,-27.6,46
2025-10-10 12:00:00,AL102025,FNV3,2025-10-17 06:00:00,162,34.5,-25.3,45
2025-10-10 12:00:00,AL102025,FNV3,2025-10-17 12:00:00,168,34.1,-23.5,38
2025-10-10 12:00:00,AL102025,FNV3,2025-10-17 18:00:00,174,33.3,-22.0,36
2025-10-10 12:00:00,AL102025,FNV3,2025-10-18 00:00:00,180,32.3,-21.3,33
2025-10-10 12:00:00,AL102025,HFSA,2025-10-10 12:00:00,0,20.0,-63.5,46
2025-10-10 12:00:00,AL102025,HFSA,2025-10-10 18:00:00,6,20.5,-63.1,49
2025-10-10 12:00:00,AL102025,HFSA,2025-10-11 00:00:00,12,20.9,-63.0,64
2025-10-10 12:00:00,AL102025,HFSA,2025-10-11 06:00:00,18,21.7,-63.1,55
2025-10-10 12:00:00,AL102025,HFSA,2025-10-11 12:00:00,24,23.0,-62.8,55
2025-10-10 12:00:00,AL102025,HFSA,2025-10-11 18:00:00,30,24.6,-62.8,53
2025-10-10 12:00:00,AL102025,HFSA,2025-10-12 00:00:00,36,26.0,-62.7,54
2025-10-10 12:00:00,AL102025,HFSA,2025-10-12 06:00:00,42,27.5,-62.7,51
2025-10-10 12:00:00,AL102025,HFSA,2025-10-12 12:00:00,48,28.7,-62.7,55
2025-10-10 12:00:00,AL102025,HFSA,2025-10-12 18:00:00,54,29.5,-62.5,44
2025-10-10 12:00:00,AL102025,HFSA,2025-10-13 00:00:00,60,30.4,-62.0,43
2025-10-10 12:00:00,AL102025,HFSA,2025-10-13 06:00:00,66,31.0,-61.8,35
2025-10-10 12:00:00,AL102025,HFSA,2025-10-13 12:00:00,72,31.4,-61.5,26
2025-10-10 12:00:00,AL102025,HFSA,2025-10-13 18:00:00,78,31.1,-60.9,27
2025-10-10 12:00:00,AL102025,HFSA,2025-10-14 00:00:00,84,30.3,-60.1,27
2025-10-10 12:00:00,AL102025,HFSA,2025-10-14 06:00:00,90,29.5,-59.7,25
2025-10-10 12:00:00,AL102025,HFSA,2025-10-14 12:00:00,96,28.9,-59.2,23
2025-10-10 12:00:00,AL102025,HFSA,2025-10-14 18:00:00,102,28.3,-58.8,31
2025-10-10 12:00:00,AL102025,HFSA,2025-10-15 00:00:00,108,28.4,-58.0,23
2025-10-10 12:00:00,AL102025,HFSA,2025-10-15 06:00:00,114,28.3,-56.8,28
2025-10-10 12:00:00,AL102025,HFSA,2025-10-15 12:00:00,120,28.9,-55.2,31
2025-10-10 12:00:00,AL102025,HFSA,2025-10-15 18:00:00,126,30.0,-52.8,49
2025-10-10 12:00:00,AL102025,OFCL,2025-10-10 12:00:00,0,19.7,-63.3,45
2025-10-10 12:00:00,AL102025,OFCL,2025-10-10 15:00:00,3,20.2,-63.4,45
2025-10-10 12:00:00,AL102025,OFCL,2025-10-11 00:00:00,12,22.1,-63.8,45
2025-10-10 12:00:00,AL102025,OFCL,2025-10-11 12:00:00,24,24.4,-63.7,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-12 00:00:00,36,26.9,-63.2,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-12 12:00:00,48,29.2,-62.7,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-13 00:00:00,60,30.8,-61.7,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-13 12:00:00,72,31.4,-59.7,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-14 12:00:00,96,30.4,-54.6,50
2025-10-10 12:00:00,AL102025,OFCL,2025-10-15 12:00:00,120,30.8,-47.9,45
2025-10-10 18:00:00,AL102025,FNV3,2025-10-10 18:00:00,0,20.9,-63.5,45
2025-10-10 18:00:00,AL102025,FNV3,2025-10-11 00:00:00,6,22.3,-64.0,46
2025-10-10 18:00:00,AL102025,FNV3,2025-10-11 06:00:00,12,23.6,-63.8,45
2025-10-10 18:00:00,AL102025,FNV3,2025-10-11 12:00:00,18,25.1,-63.4,42
2025-10-10 18:00:00,AL102025,FNV3,2025-10-11 18:00:00,24,26.6,-62.9,40
2025-10-10 18:00:00,AL102025,FNV3,2025-10-12 00:00:00,30,27.9,-62.2,42
2025-10-10 18:00:00,AL102025,FNV3,2025-10-12 06:00:00,36,29.2,-61.8,43
2025-10-10 18:00:00,AL102025,FNV3,2025-10-12 12:00:00,42,30.2,-61.3,44
2025-10-10 18:00:00,AL102025,HFSA,2025-10-10 18:00:00,0,20.9,-63.6,45
2025-10-10 18:00:00,AL102025,HFSA,2025-10-11 00:00:00,6,21.1,-63.3,48
2025-10-10 18:00:00,AL102025,HFSA,2025-10-11 06:00:00,12,21.9,-63.0,51
2025-10-10 18:00:00,AL102025,HFSA,2025-10-11 12:00:00,18,23.6,-63.1,48
2025-10-10 18:00:00,AL102025,HFSA,2025-10-11 18:00:00,24,24.6,-62.8,48
2025-10-10 18:00:00,AL102025,HFSA,2025-10-12 00:00:00,30,25.6,-62.6,46
2025-10-10 18:00:00,AL102025,HFSA,2025-10-12 06:00:00,36,27.0,-62.6,43
2025-10-10 18:00:00,AL102025,HFSA,2025-10-12 12:00:00,42,28.3,-62.9,42
2025-10-10 18:00:00,AL102025,HFSA,2025-10-12 18:00:00,48,29.3,-62.8,43
2025-10-10 18:00:00,AL102025,HFSA,2025-10-13 00:00:00,54,30.0,-62.5,38
2025-10-10 18:00:00,AL102025,HFSA,2025-10-13 06:00:00,60,30.7,-61.9,33
2025-10-10 18:00:00,AL102025,HFSA,2025-10-13 12:00:00,66,31.5,-61.3,25
2025-10-10 18:00:00,AL102025,HFSA,2025-10-13 18:00:00,72,31.6,-60.7,23
2025-10-10 18:00:00,AL102025,HFSA,2025-10-14 00:00:00,78,30.9,-59.9,23
2025-10-10 18:00:00,AL102025,HFSA,2025-10-14 06:00:00,84,30.0,-59.3,23
2025-10-10 18:00:00,AL102025,HFSA,2025-10-14 12:00:00,90,29.4,-58.6,19
2025-10-10 18:00:00,AL102025,HFSA,2025-10-14 18:00:00,96,28.9,-57.9,23
2025-10-10 18:00:00,AL102025,HFSA,2025-10-15 00:00:00,102,28.6,-56.9,25
2025-10-10 18:00:00,AL102025,HFSA,2025-10-15 06:00:00,108,28.8,-55.3,26
2025-10-10 18:00:00,AL102025,HFSA,2025-10-15 12:00:00,114,29.3,-53.2,31
2025-10-10 18:00:00,AL102025,HFSA,2025-10-15 18:00:00,120,29.9,-51.2,36
2025-10-10 18:00:00,AL102025,HFSA,2025-10-16 00:00:00,126,32.8,-49.1,41
2025-10-10 18:00:00,AL102025,OFCL,2025-10-10 18:00:00,0,20.9,-63.5,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-10 21:00:00,3,21.5,-63.6,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-11 06:00:00,12,23.4,-63.6,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-11 18:00:00,24,25.9,-63.2,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-12 06:00:00,36,28.3,-62.7,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-12 18:00:00,48,30.3,-62.0,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-13 06:00:00,60,31.4,-60.4,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-13 18:00:00,72,31.4,-58.0,45
2025-10-10 18:00:00,AL102025,OFCL,2025-10-14 18:00:00,96,30.1,-52.5,50
2025-10-11 00:00:00,AL102025,FNV3,2025-10-11 00:00:00,0,22.1,-63.7,45
2025-10-11 00:00:00,AL102025,FNV3,2025-10-11 06:00:00,6,23.8,-64.0,42
2025-10-11 00:00:00,AL102025,FNV3,2025-10-11 12:00:00,12,25.4,-63.6,40
2025-10-11 00:00:00,AL102025,FNV3,2025-10-11 18:00:00,18,27.1,-63.4,38
2025-10-11 00:00:00,AL102025,FNV3,2025-10-12 00:00:00,24,28.3,-63.0,39
2025-10-11 00:00:00,AL102025,HFSA,2025-10-11 00:00:00,0,21.9,-63.6,54
2025-10-11 00:00:00,AL102025,HFSA,2025-10-11 06:00:00,6,22.5,-63.3,57
2025-10-11 00:00:00,AL102025,HFSA,2025-10-11 12:00:00,12,23.8,-62.8,57
2025-10-11 00:00:00,AL102025,HFSA,2025-10-11 18:00:00,18,25.3,-62.5,57
2025-10-11 00:00:00,AL102025,HFSA,2025-10-12 00:00:00,24,26.6,-62.2,61
2025-10-11 00:00:00,AL102025,HFSA,2025-10-12 06:00:00,30,27.9,-62.3,55
2025-10-11 00:00:00,AL102025,HFSA,2025-10-12 12:00:00,36,28.8,-62.5,51
2025-10-11 00:00:00,AL102025,HFSA,2025-10-12 18:00:00,42,29.3,-62.1,46
2025-10-11 00:00:00,AL102025,HFSA,2025-10-13 00:00:00,48,30.0,-61.4,52
2025-10-11 00:00:00,AL102025,HFSA,2025-10-13 06:00:00,54,30.4,-61.2,41
2025-10-11 00:00:00,AL102025,HFSA,2025-10-13 12:00:00,60,30.4,-61.0,31
2025-10-11 00:00:00,AL102025,HFSA,2025-10-13 18:00:00,66,30.0,-60.4,30
2025-10-11 00:00:00,AL102025,HFSA,2025-10-14 00:00:00,72,29.5,-59.3,33
2025-10-11 00:00:00,AL102025,HFSA,2025-10-14 06:00:00,78,29.2,-58.5,34
2025-10-11 00:00:00,AL102025,HFSA,2025-10-14 12:00:00,84,29.2,-57.8,28
2025-10-11 00:00:00,AL102025,HFSA,2025-10-14 18:00:00,90,29.2,-56.8,31
2025-10-11 00:00:00,AL102025,HFSA,2025-10-15 00:00:00,96,29.4,-55.3,35
2025-10-11 00:00:00,AL102025,HFSA,2025-10-15 06:00:00,102,30.2,-53.5,37
2025-10-11 00:00:00,AL102025,HFSA,2025-10-15 12:00:00,108,31.3,-50.7,39
2025-10-11 00:00:00,AL102025,HFSA,2025-10-15 18:00:00,114,34.3,-47.9,44
2025-10-11 00:00:00,AL102025,HFSA,2025-10-16 00:00:00,120,37.0,-45.6,53
2025-10-11 00:00:00,AL102025,HFSA,2025-10-16 06:00:00,126,38.5,-42.4,35
2025-10-11 00:00:00,AL102025,OFCL,2025-10-11 00:00:00,0,22.1,-63.7,50
2025-10-11 00:00:00,AL102025,OFCL,2025-10-11 03:00:00,3,22.7,-63.9,50
2025-10-11 00:00:00,AL102025,OFCL,2025-10-11 12:00:00,12,24.6,-63.3,50
2025-10-11 00:00:00,AL102025,OFCL,2025-10-12 00:00:00,24,27.4,-62.7,50
2025-10-11 00:00:00,AL102025,OFCL,2025-10-12 12:00:00,36,29.6,-62.0,45
2025-10-11 00:00:00,AL102025,OFCL,2025-10-13 00:00:00,48,31.3,-60.8,45
2025-10-11 00:00:00,AL102025,OFCL,2025-10-13 12:00:00,60,32.0,-58.9,45
2025-10-11 00:00:00,AL102025,OFCL,2025-10-14 00:00:00,72,31.4,-56.4,45
2025-10-11 00:00:00,AL102025,OFCL,2025-10-15 00:00:00,96,29.8,-51.6,50
2025-10-11 06:00:00,AL102025,FNV3,2025-10-11 06:00:00,0,23.5,-63.7,51
2025-10-11 06:00:00,AL102025,FNV3,2025-10-11 12:00:00,6,25.7,-64.0,37
2025-10-11 06:00:00,AL102025,FNV3,2025-10-11 18:00:00,12,27.1,-63.8,38
2025-10-11 06:00:00,AL102025,FNV3,2025-10-12 00:00:00,18,28.2,-63.5,37
2025-10-11 06:00:00,AL102025,FNV3,2025-10-12 06:00:00,24,29.3,-63.1,37
2025-10-11 06:00:00,AL102025,HFSA,2025-10-11 06:00:00,0,23.7,-63.7,51
2025-10-11 06:00:00,AL102025,HFSA,2025-10-11 12:00:00,6,24.8,-63.0,55
2025-10-11 06:00:00,AL102025,HFSA,2025-10-11 18:00:00,12,26.5,-62.1,77
